"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","NNI","TOT","MLN_USD","A","1975",53679.615,"E"
"SWE","NNI","TOT","MLN_USD","A","1976",57033.168,"E"
"SWE","NNI","TOT","MLN_USD","A","1977",58987.952,"E"
"SWE","NNI","TOT","MLN_USD","A","1978",63996.212,"E"
"SWE","NNI","TOT","MLN_USD","A","1979",71979.618,"E"
"SWE","NNI","TOT","MLN_USD","A","1980",79924.383,"E"
"SWE","NNI","TOT","MLN_USD","A","1981",87203.449,"E"
"SWE","NNI","TOT","MLN_USD","A","1982",92929.247,"E"
"SWE","NNI","TOT","MLN_USD","A","1983",97931.06,"E"
"SWE","NNI","TOT","MLN_USD","A","1984",106206.454,"E"
"SWE","NNI","TOT","MLN_USD","A","1985",111762.767,"E"
"SWE","NNI","TOT","MLN_USD","A","1986",118026.724,"E"
"SWE","NNI","TOT","MLN_USD","A","1987",125572.604,"E"
"SWE","NNI","TOT","MLN_USD","A","1988",133035.564,"E"
"SWE","NNI","TOT","MLN_USD","A","1989",141252.626,"E"
"SWE","NNI","TOT","MLN_USD","A","1990",146467.971,"E"
"SWE","NNI","TOT","MLN_USD","A","1991",148705.031,"E"
"SWE","NNI","TOT","MLN_USD","A","1992",147849.013,"E"
"SWE","NNI","TOT","MLN_USD","A","1993",146093.282,
"SWE","NNI","TOT","MLN_USD","A","1994",159330.706,
"SWE","NNI","TOT","MLN_USD","A","1995",170784.45,
"SWE","NNI","TOT","MLN_USD","A","1996",176671.223,
"SWE","NNI","TOT","MLN_USD","A","1997",182851.307,
"SWE","NNI","TOT","MLN_USD","A","1998",191404.6,
"SWE","NNI","TOT","MLN_USD","A","1999",206146.845,
"SWE","NNI","TOT","MLN_USD","A","2000",222050.853,
"SWE","NNI","TOT","MLN_USD","A","2001",223408.542,
"SWE","NNI","TOT","MLN_USD","A","2002",231606.434,
"SWE","NNI","TOT","MLN_USD","A","2003",244270.093,
"SWE","NNI","TOT","MLN_USD","A","2004",258457.361,
"SWE","NNI","TOT","MLN_USD","A","2005",264512.912,
"SWE","NNI","TOT","MLN_USD","A","2006",297980.628,
"SWE","NNI","TOT","MLN_USD","A","2007",327130.299,
"SWE","NNI","TOT","MLN_USD","A","2008",338654.037,
"SWE","NNI","TOT","MLN_USD","A","2009",317164.909,
"SWE","NNI","TOT","MLN_USD","A","2010",339962.044,
"SWE","NNI","TOT","MLN_USD","A","2011",360355.724,
"SWE","NNI","TOT","MLN_USD","A","2012",368976.145,
"SWE","NNI","TOT","MLN_USD","A","2013",379313.815,
"SWE","NNI","TOT","MLN_USD","A","2014",389888.626,
"SWE","NNI","TOT","MLN_USD","A","2015",405227.207,
"SWE","NNI","TOT","MLN_USD","A","2016",420374.803,
"SWE","NNI","TOT","MLN_USD","A","2017",444020.475,
"SWE","NNI","TOT","MLN_USD","A","2018",461551.375,
"SWE","NNI","TOT","MLN_USD","A","2019",482550.178,
"SWE","NNI","TOT","MLN_USD","A","2020",487204.069,
"CHE","NNI","TOT","MLN_USD","A","1995",177054.682,
"CHE","NNI","TOT","MLN_USD","A","1996",182758.113,
"CHE","NNI","TOT","MLN_USD","A","1997",194951.755,
"CHE","NNI","TOT","MLN_USD","A","1998",203233.022,
"CHE","NNI","TOT","MLN_USD","A","1999",209871.708,
"CHE","NNI","TOT","MLN_USD","A","2000",225089.912,
"CHE","NNI","TOT","MLN_USD","A","2001",224248.535,
"CHE","NNI","TOT","MLN_USD","A","2002",225981.832,
"CHE","NNI","TOT","MLN_USD","A","2003",237988.211,
"CHE","NNI","TOT","MLN_USD","A","2004",248615.308,
"CHE","NNI","TOT","MLN_USD","A","2005",266305.883,
"CHE","NNI","TOT","MLN_USD","A","2006",297376.117,
"CHE","NNI","TOT","MLN_USD","A","2007",305679.489,
"CHE","NNI","TOT","MLN_USD","A","2008",296291.411,
"CHE","NNI","TOT","MLN_USD","A","2009",323507.032,
"CHE","NNI","TOT","MLN_USD","A","2010",355349.961,
"CHE","NNI","TOT","MLN_USD","A","2011",359093.921,
"CHE","NNI","TOT","MLN_USD","A","2012",383494.851,
"CHE","NNI","TOT","MLN_USD","A","2013",401225.861,
"CHE","NNI","TOT","MLN_USD","A","2014",408764.713,
"CHE","NNI","TOT","MLN_USD","A","2015",433093.326,
"CHE","NNI","TOT","MLN_USD","A","2016",442524.398,
"CHE","NNI","TOT","MLN_USD","A","2017",447484.558,
"CHE","NNI","TOT","MLN_USD","A","2018",450287.008,
"CHE","NNI","TOT","MLN_USD","A","2019",458937.881,"P"
"CHE","NNI","TOT","MLN_USD","A","2020",454940.236,"P"
"GBR","NNI","TOT","MLN_USD","A","1970",195888.057,"E"
"GBR","NNI","TOT","MLN_USD","A","1971",211279.74,"E"
"GBR","NNI","TOT","MLN_USD","A","1972",228912.645,"E"
"GBR","NNI","TOT","MLN_USD","A","1973",256504.489,"E"
"GBR","NNI","TOT","MLN_USD","A","1974",272137.625,"E"
"GBR","NNI","TOT","MLN_USD","A","1975",295035.586,"E"
"GBR","NNI","TOT","MLN_USD","A","1976",319260.363,"E"
"GBR","NNI","TOT","MLN_USD","A","1977",341270.131,"E"
"GBR","NNI","TOT","MLN_USD","A","1978",378238.406,"E"
"GBR","NNI","TOT","MLN_USD","A","1979",419422.636,"E"
"GBR","NNI","TOT","MLN_USD","A","1980",440766.501,"E"
"GBR","NNI","TOT","MLN_USD","A","1981",473072.161,"E"
"GBR","NNI","TOT","MLN_USD","A","1982",512132.826,"E"
"GBR","NNI","TOT","MLN_USD","A","1983",558819.11,"E"
"GBR","NNI","TOT","MLN_USD","A","1984",591992.188,"E"
"GBR","NNI","TOT","MLN_USD","A","1985",629688.799,"E"
"GBR","NNI","TOT","MLN_USD","A","1986",666287.362,"E"
"GBR","NNI","TOT","MLN_USD","A","1987",714167.064,"E"
"GBR","NNI","TOT","MLN_USD","A","1988",779821.685,"E"
"GBR","NNI","TOT","MLN_USD","A","1989",821838.971,"E"
"GBR","NNI","TOT","MLN_USD","A","1990",850351.163,"E"
"GBR","NNI","TOT","MLN_USD","A","1991",868755.522,"E"
"GBR","NNI","TOT","MLN_USD","A","1992",906437.282,"E"
"GBR","NNI","TOT","MLN_USD","A","1993",953801.821,"E"
"GBR","NNI","TOT","MLN_USD","A","1994",1034323.151,"E"
"GBR","NNI","TOT","MLN_USD","A","1995",1000654.841,"E"
"GBR","NNI","TOT","MLN_USD","A","1996",1068824.175,"E"
"GBR","NNI","TOT","MLN_USD","A","1997",1152618.906,"E"
"GBR","NNI","TOT","MLN_USD","A","1998",1215100.07,"E"
"GBR","NNI","TOT","MLN_USD","A","1999",1245050.313,
"GBR","NNI","TOT","MLN_USD","A","2000",1360991.751,
"GBR","NNI","TOT","MLN_USD","A","2001",1434920.525,
"GBR","NNI","TOT","MLN_USD","A","2002",1513766.443,
"GBR","NNI","TOT","MLN_USD","A","2003",1588657.736,
"GBR","NNI","TOT","MLN_USD","A","2004",1687336.005,
"GBR","NNI","TOT","MLN_USD","A","2005",1741719.728,
"GBR","NNI","TOT","MLN_USD","A","2006",1837739.371,
"GBR","NNI","TOT","MLN_USD","A","2007",1883660.971,
"GBR","NNI","TOT","MLN_USD","A","2008",1937739.993,
"GBR","NNI","TOT","MLN_USD","A","2009",1845870.597,
"GBR","NNI","TOT","MLN_USD","A","2010",1960418.229,
"GBR","NNI","TOT","MLN_USD","A","2011",2025060.377,
"GBR","NNI","TOT","MLN_USD","A","2012",2065332.257,
"GBR","NNI","TOT","MLN_USD","A","2013",2149832.943,
"GBR","NNI","TOT","MLN_USD","A","2014",2242008.097,
"GBR","NNI","TOT","MLN_USD","A","2015",2321558.759,
"GBR","NNI","TOT","MLN_USD","A","2016",2428928.927,
"GBR","NNI","TOT","MLN_USD","A","2017",2569758.395,
"GBR","NNI","TOT","MLN_USD","A","2018",2641362.197,
"GBR","NNI","TOT","MLN_USD","A","2019",2771760.417,
"GBR","NNI","TOT","MLN_USD","A","2020",2585890.046,
"USA","NNI","TOT","MLN_USD","A","1970",937522,
"USA","NNI","TOT","MLN_USD","A","1971",1014001,
"USA","NNI","TOT","MLN_USD","A","1972",1119498,
"USA","NNI","TOT","MLN_USD","A","1973",1253165,
"USA","NNI","TOT","MLN_USD","A","1974",1346407,
"USA","NNI","TOT","MLN_USD","A","1975",1446042,
"USA","NNI","TOT","MLN_USD","A","1976",1609374,
"USA","NNI","TOT","MLN_USD","A","1977",1792840,
"USA","NNI","TOT","MLN_USD","A","1978",2022661,
"USA","NNI","TOT","MLN_USD","A","1979",2240321,
"USA","NNI","TOT","MLN_USD","A","1980",2418625,
"USA","NNI","TOT","MLN_USD","A","1981",2714657,
"USA","NNI","TOT","MLN_USD","A","1982",2834484,
"USA","NNI","TOT","MLN_USD","A","1983",3051545,
"USA","NNI","TOT","MLN_USD","A","1984",3433897,
"USA","NNI","TOT","MLN_USD","A","1985",3669936,
"USA","NNI","TOT","MLN_USD","A","1986",3831240,
"USA","NNI","TOT","MLN_USD","A","1987",4098493,
"USA","NNI","TOT","MLN_USD","A","1988",4471596,
"USA","NNI","TOT","MLN_USD","A","1989",4760124,
"USA","NNI","TOT","MLN_USD","A","1990",5013759,
"USA","NNI","TOT","MLN_USD","A","1991",5164358,
"USA","NNI","TOT","MLN_USD","A","1992",5475224,
"USA","NNI","TOT","MLN_USD","A","1993",5730269,
"USA","NNI","TOT","MLN_USD","A","1994",6114644,
"USA","NNI","TOT","MLN_USD","A","1995",6452310,
"USA","NNI","TOT","MLN_USD","A","1996",6870600,
"USA","NNI","TOT","MLN_USD","A","1997",7349943,
"USA","NNI","TOT","MLN_USD","A","1998",7825726,
"USA","NNI","TOT","MLN_USD","A","1999",8291452,
"USA","NNI","TOT","MLN_USD","A","2000",8872440,
"USA","NNI","TOT","MLN_USD","A","2001",9146558,
"USA","NNI","TOT","MLN_USD","A","2002",9394248,
"USA","NNI","TOT","MLN_USD","A","2003",9815765,
"USA","NNI","TOT","MLN_USD","A","2004",10495817,
"USA","NNI","TOT","MLN_USD","A","2005",11195493,
"USA","NNI","TOT","MLN_USD","A","2006",11942260,
"USA","NNI","TOT","MLN_USD","A","2007",12297296,
"USA","NNI","TOT","MLN_USD","A","2008",12359268,
"USA","NNI","TOT","MLN_USD","A","2009",12054793,
"USA","NNI","TOT","MLN_USD","A","2010",12781147,
"USA","NNI","TOT","MLN_USD","A","2011",13375512,
"USA","NNI","TOT","MLN_USD","A","2012",14099598,
"USA","NNI","TOT","MLN_USD","A","2013",14507112,
"USA","NNI","TOT","MLN_USD","A","2014",15228067,
"USA","NNI","TOT","MLN_USD","A","2015",15749525,
"USA","NNI","TOT","MLN_USD","A","2016",16033409,
"USA","NNI","TOT","MLN_USD","A","2017",16774920,
"USA","NNI","TOT","MLN_USD","A","2018",17673338,
"USA","NNI","TOT","MLN_USD","A","2019",18273065,
"USA","NNI","TOT","MLN_USD","A","2020",17710720,
"CHL","NNI","TOT","MLN_USD","A","1996",112937.088,
"CHL","NNI","TOT","MLN_USD","A","1997",123592.169,
"CHL","NNI","TOT","MLN_USD","A","1998",131496.951,
"CHL","NNI","TOT","MLN_USD","A","1999",131977.601,
"CHL","NNI","TOT","MLN_USD","A","2000",141193.689,
"CHL","NNI","TOT","MLN_USD","A","2001",149462.072,
"CHL","NNI","TOT","MLN_USD","A","2002",155586.686,
"CHL","NNI","TOT","MLN_USD","A","2003",161358.485,
"CHL","NNI","TOT","MLN_USD","A","2004",173632.512,
"CHL","NNI","TOT","MLN_USD","A","2005",188423.173,
"CHL","NNI","TOT","MLN_USD","A","2006",226393.185,
"CHL","NNI","TOT","MLN_USD","A","2007",248814.945,
"CHL","NNI","TOT","MLN_USD","A","2008",254260.263,
"CHL","NNI","TOT","MLN_USD","A","2009",254255.791,
"CHL","NNI","TOT","MLN_USD","A","2010",288017.256,
"CHL","NNI","TOT","MLN_USD","A","2011",325579.991,
"CHL","NNI","TOT","MLN_USD","A","2012",354662.871,
"CHL","NNI","TOT","MLN_USD","A","2013",374348.201,
"CHL","NNI","TOT","MLN_USD","A","2014",389162.445,
"CHL","NNI","TOT","MLN_USD","A","2015",395591.15,
"CHL","NNI","TOT","MLN_USD","A","2016",413459.451,
"CHL","NNI","TOT","MLN_USD","A","2017",433291.368,
"CHL","NNI","TOT","MLN_USD","A","2018",462773.6,
"CHL","NNI","TOT","MLN_USD","A","2019",465655.29,
"CHL","NNI","TOT","MLN_USD","A","2020",453034.796,
"EST","NNI","TOT","MLN_USD","A","2000",11025.501,
"EST","NNI","TOT","MLN_USD","A","2001",11907.47,
"EST","NNI","TOT","MLN_USD","A","2002",13297.358,
"EST","NNI","TOT","MLN_USD","A","2003",14720.683,
"EST","NNI","TOT","MLN_USD","A","2004",16148.641,
"EST","NNI","TOT","MLN_USD","A","2005",18661.21,
"EST","NNI","TOT","MLN_USD","A","2006",21336.413,
"EST","NNI","TOT","MLN_USD","A","2007",23712.371,
"EST","NNI","TOT","MLN_USD","A","2008",24379.174,
"EST","NNI","TOT","MLN_USD","A","2009",21778.136,
"EST","NNI","TOT","MLN_USD","A","2010",22546.72,
"EST","NNI","TOT","MLN_USD","A","2011",26067.055,
"EST","NNI","TOT","MLN_USD","A","2012",27753.093,
"EST","NNI","TOT","MLN_USD","A","2013",29587.27,
"EST","NNI","TOT","MLN_USD","A","2014",31109.694,
"EST","NNI","TOT","MLN_USD","A","2015",31418.409,
"EST","NNI","TOT","MLN_USD","A","2016",33960.678,
"EST","NNI","TOT","MLN_USD","A","2017",36543.113,
"EST","NNI","TOT","MLN_USD","A","2018",39766.9,
"EST","NNI","TOT","MLN_USD","A","2019",41899.849,
"ISR","NNI","TOT","MLN_USD","A","1977",18753.553,"E"
"ISR","NNI","TOT","MLN_USD","A","1978",20695.039,"E"
"ISR","NNI","TOT","MLN_USD","A","1979",24012.707,"E"
"ISR","NNI","TOT","MLN_USD","A","1980",25880.533,"E"
"ISR","NNI","TOT","MLN_USD","A","1981",30078.749,"E"
"ISR","NNI","TOT","MLN_USD","A","1982",32582.035,"E"
"ISR","NNI","TOT","MLN_USD","A","1983",35134.503,"E"
"ISR","NNI","TOT","MLN_USD","A","1984",35163.22,"E"
"ISR","NNI","TOT","MLN_USD","A","1985",37330.312,"E"
"ISR","NNI","TOT","MLN_USD","A","1986",40483.519,"E"
"ISR","NNI","TOT","MLN_USD","A","1987",45351.942,"E"
"ISR","NNI","TOT","MLN_USD","A","1988",49348.5,"E"
"ISR","NNI","TOT","MLN_USD","A","1989",51525.86,"E"
"ISR","NNI","TOT","MLN_USD","A","1990",58232.209,"E"
"ISR","NNI","TOT","MLN_USD","A","1991",66139.705,"E"
"ISR","NNI","TOT","MLN_USD","A","1992",73043.789,"E"
"ISR","NNI","TOT","MLN_USD","A","1993",77445.682,"E"
"ISR","NNI","TOT","MLN_USD","A","1994",85049.018,"E"
"ISR","NNI","TOT","MLN_USD","A","1995",93077.007,
"ISR","NNI","TOT","MLN_USD","A","1996",99895.564,
"ISR","NNI","TOT","MLN_USD","A","1997",104994.182,
"ISR","NNI","TOT","MLN_USD","A","1998",110343.997,
"ISR","NNI","TOT","MLN_USD","A","1999",113438.883,
"ISR","NNI","TOT","MLN_USD","A","2000",126135.752,
"ISR","NNI","TOT","MLN_USD","A","2001",131233.188,
"ISR","NNI","TOT","MLN_USD","A","2002",134638.373,
"ISR","NNI","TOT","MLN_USD","A","2003",129173.364,
"ISR","NNI","TOT","MLN_USD","A","2004",140078.141,
"ISR","NNI","TOT","MLN_USD","A","2005",143705.427,
"ISR","NNI","TOT","MLN_USD","A","2006",153091.233,
"ISR","NNI","TOT","MLN_USD","A","2007",167754.031,
"ISR","NNI","TOT","MLN_USD","A","2008",168249.82,
"ISR","NNI","TOT","MLN_USD","A","2009",171150.07,
"ISR","NNI","TOT","MLN_USD","A","2010",185822.811,
"ISR","NNI","TOT","MLN_USD","A","2011",202681.241,
"ISR","NNI","TOT","MLN_USD","A","2012",211210.785,
"ISR","NNI","TOT","MLN_USD","A","2013",234796.266,
"ISR","NNI","TOT","MLN_USD","A","2014",243485.027,
"ISR","NNI","TOT","MLN_USD","A","2015",255649.495,
"ISR","NNI","TOT","MLN_USD","A","2016",278286.614,
"ISR","NNI","TOT","MLN_USD","A","2017",295240.153,
"ISR","NNI","TOT","MLN_USD","A","2018",310215.031,
"ISR","NNI","TOT","MLN_USD","A","2019",318083.286,
"ISR","NNI","TOT","MLN_USD","A","2020",314576.496,
"RUS","NNI","TOT","MLN_USD","A","1995",457366.309,"E"
"RUS","NNI","TOT","MLN_USD","A","1996",552766.322,"E"
"RUS","NNI","TOT","MLN_USD","A","1997",595487.293,"E"
"RUS","NNI","TOT","MLN_USD","A","1998",565532.436,"E"
"RUS","NNI","TOT","MLN_USD","A","1999",710522.883,"E"
"RUS","NNI","TOT","MLN_USD","A","2000",870555.613,"E"
"RUS","NNI","TOT","MLN_USD","A","2001",950904.258,"E"
"RUS","NNI","TOT","MLN_USD","A","2002",1034232.623,"E"
"RUS","NNI","TOT","MLN_USD","A","2003",1186336.236,"E"
"RUS","NNI","TOT","MLN_USD","A","2004",1344863.196,"E"
"RUS","NNI","TOT","MLN_USD","A","2005",1560359.299,"E"
"RUS","NNI","TOT","MLN_USD","A","2006",1991017.843,"E"
"RUS","NNI","TOT","MLN_USD","A","2007",2245436.312,"E"
"RUS","NNI","TOT","MLN_USD","A","2008",2702883.125,"E"
"RUS","NNI","TOT","MLN_USD","A","2009",2536595.431,"E"
"RUS","NNI","TOT","MLN_USD","A","2010",2723370.724,"E"
"RUS","NNI","TOT","MLN_USD","A","2011",2852613.019,
"RUS","NNI","TOT","MLN_USD","A","2012",3014201.831,
"RUS","NNI","TOT","MLN_USD","A","2013",3189305.03,
"RUS","NNI","TOT","MLN_USD","A","2014",3191091.789,
"RUS","NNI","TOT","MLN_USD","A","2015",2969726.869,
"RUS","NNI","TOT","MLN_USD","A","2016",2946879.113,
"RUS","NNI","TOT","MLN_USD","A","2017",3170987.798,
"RUS","NNI","TOT","MLN_USD","A","2018",3605454.573,
"RUS","NNI","TOT","MLN_USD","A","2019",3676990.875,
"SVN","NNI","TOT","MLN_USD","A","1995",22443.118,
"SVN","NNI","TOT","MLN_USD","A","1996",23242.217,
"SVN","NNI","TOT","MLN_USD","A","1997",24748.505,
"SVN","NNI","TOT","MLN_USD","A","1998",25824.709,
"SVN","NNI","TOT","MLN_USD","A","1999",27677.306,
"SVN","NNI","TOT","MLN_USD","A","2000",28671.105,
"SVN","NNI","TOT","MLN_USD","A","2001",30425.332,
"SVN","NNI","TOT","MLN_USD","A","2002",32457.096,
"SVN","NNI","TOT","MLN_USD","A","2003",33860.821,
"SVN","NNI","TOT","MLN_USD","A","2004",36287.374,
"SVN","NNI","TOT","MLN_USD","A","2005",38233.687,
"SVN","NNI","TOT","MLN_USD","A","2006",41374.488,
"SVN","NNI","TOT","MLN_USD","A","2007",44385.82,
"SVN","NNI","TOT","MLN_USD","A","2008",47561.6,
"SVN","NNI","TOT","MLN_USD","A","2009",44331.233,
"SVN","NNI","TOT","MLN_USD","A","2010",44901.748,
"SVN","NNI","TOT","MLN_USD","A","2011",46696.001,
"SVN","NNI","TOT","MLN_USD","A","2012",46222.806,
"SVN","NNI","TOT","MLN_USD","A","2013",47866.997,
"SVN","NNI","TOT","MLN_USD","A","2014",49889.79,
"SVN","NNI","TOT","MLN_USD","A","2015",49828.89,
"SVN","NNI","TOT","MLN_USD","A","2016",54279.407,
"SVN","NNI","TOT","MLN_USD","A","2017",59510.168,
"SVN","NNI","TOT","MLN_USD","A","2018",64374.755,
"SVN","NNI","TOT","MLN_USD","A","2019",68133.711,
"SVN","NNI","TOT","MLN_USD","A","2020",66680.635,
"ZAF","NNI","TOT","MLN_USD","A","1970",42374.261,
"ZAF","NNI","TOT","MLN_USD","A","1971",46351.546,
"ZAF","NNI","TOT","MLN_USD","A","1972",48766.205,
"ZAF","NNI","TOT","MLN_USD","A","1973",54239.105,
"ZAF","NNI","TOT","MLN_USD","A","1974",62608.839,
"ZAF","NNI","TOT","MLN_USD","A","1975",67763.056,
"ZAF","NNI","TOT","MLN_USD","A","1976",71760.425,
"ZAF","NNI","TOT","MLN_USD","A","1977",75382.333,
"ZAF","NNI","TOT","MLN_USD","A","1978",82726.072,
"ZAF","NNI","TOT","MLN_USD","A","1979",93118.292,
"ZAF","NNI","TOT","MLN_USD","A","1980",110238.905,
"ZAF","NNI","TOT","MLN_USD","A","1981",126060.626,
"ZAF","NNI","TOT","MLN_USD","A","1982",131574.345,
"ZAF","NNI","TOT","MLN_USD","A","1983",133584.231,
"ZAF","NNI","TOT","MLN_USD","A","1984",146163.453,
"ZAF","NNI","TOT","MLN_USD","A","1985",146063.341,
"ZAF","NNI","TOT","MLN_USD","A","1986",147038.402,
"ZAF","NNI","TOT","MLN_USD","A","1987",156873.533,
"ZAF","NNI","TOT","MLN_USD","A","1988",171018.103,
"ZAF","NNI","TOT","MLN_USD","A","1989",182408.407,
"ZAF","NNI","TOT","MLN_USD","A","1990",188988.335,
"ZAF","NNI","TOT","MLN_USD","A","1991",197692.729,
"ZAF","NNI","TOT","MLN_USD","A","1992",200366.781,
"ZAF","NNI","TOT","MLN_USD","A","1993",210087.713,
"ZAF","NNI","TOT","MLN_USD","A","1994",222857.808,
"ZAF","NNI","TOT","MLN_USD","A","1995",235108.876,
"ZAF","NNI","TOT","MLN_USD","A","1996",249897.751,
"ZAF","NNI","TOT","MLN_USD","A","1997",261136.644,
"ZAF","NNI","TOT","MLN_USD","A","1998",263870.163,
"ZAF","NNI","TOT","MLN_USD","A","1999",273119.355,
"ZAF","NNI","TOT","MLN_USD","A","2000",292239.424,
"ZAF","NNI","TOT","MLN_USD","A","2001",304151.668,
"ZAF","NNI","TOT","MLN_USD","A","2002",323752.126,
"ZAF","NNI","TOT","MLN_USD","A","2003",339806.784,
"ZAF","NNI","TOT","MLN_USD","A","2004",370874.377,
"ZAF","NNI","TOT","MLN_USD","A","2005",403399.698,
"ZAF","NNI","TOT","MLN_USD","A","2006",437557.58,
"ZAF","NNI","TOT","MLN_USD","A","2007",464830.31,
"ZAF","NNI","TOT","MLN_USD","A","2008",485320.531,
"ZAF","NNI","TOT","MLN_USD","A","2009",483918.94,
"ZAF","NNI","TOT","MLN_USD","A","2010",508369.678,
"ZAF","NNI","TOT","MLN_USD","A","2011",535194.228,
"ZAF","NNI","TOT","MLN_USD","A","2012",536034.115,
"ZAF","NNI","TOT","MLN_USD","A","2013",559733.133,
"ZAF","NNI","TOT","MLN_USD","A","2014",570452.256,
"ZAF","NNI","TOT","MLN_USD","A","2015",581794.501,
"ZAF","NNI","TOT","MLN_USD","A","2016",587849.716,
"ZAF","NNI","TOT","MLN_USD","A","2017",602989.356,
"ZAF","NNI","TOT","MLN_USD","A","2018",619975.558,
"ZAF","NNI","TOT","MLN_USD","A","2019",633357.186,
"ZAF","NNI","TOT","MLN_USD","A","2020",595383.479,
"DEW","NNI","TOT","MLN_USD","A","1970",246433.003,
"DEW","NNI","TOT","MLN_USD","A","1971",265661.638,
"DEW","NNI","TOT","MLN_USD","A","1972",288275.284,
"DEW","NNI","TOT","MLN_USD","A","1973",318669.448,
"DEW","NNI","TOT","MLN_USD","A","1974",348491.358,
"DEW","NNI","TOT","MLN_USD","A","1975",376125.185,
"DEW","NNI","TOT","MLN_USD","A","1976",417676.46,
"DEW","NNI","TOT","MLN_USD","A","1977",457597.604,
"DEW","NNI","TOT","MLN_USD","A","1978",505600.787,
"DEW","NNI","TOT","MLN_USD","A","1979",567357.645,
"DEW","NNI","TOT","MLN_USD","A","1980",623689.08,
"DEW","NNI","TOT","MLN_USD","A","1981",680181.103,
"DEW","NNI","TOT","MLN_USD","A","1982",715975.329,
"DEW","NNI","TOT","MLN_USD","A","1983",757950.132,
"DEW","NNI","TOT","MLN_USD","A","1984",809802.532,
"DEW","NNI","TOT","MLN_USD","A","1985",855514.112,
"DEW","NNI","TOT","MLN_USD","A","1986",892045.041,
"DEW","NNI","TOT","MLN_USD","A","1987",924601.548,
"DEW","NNI","TOT","MLN_USD","A","1988",999500.445,
"DEW","NNI","TOT","MLN_USD","A","1989",1081436.527,
"DEW","NNI","TOT","MLN_USD","A","1990",1181272.604,
"DEW","NNI","TOT","MLN_USD","A","1991",1270006.341,
"OECDE","NNI","TOT","MLN_USD","A","2009",14449181.987,"E"
"OECDE","NNI","TOT","MLN_USD","A","2010",15167842.393,"E"
"OECDE","NNI","TOT","MLN_USD","A","2011",15979721.231,"E"
"OECDE","NNI","TOT","MLN_USD","A","2012",16297654.132,"E"
"OECDE","NNI","TOT","MLN_USD","A","2013",16989912.48,"E"
"OECDE","NNI","TOT","MLN_USD","A","2014",17587962.828,"E"
"OECDE","NNI","TOT","MLN_USD","A","2015",18166937.705,"E"
"OECDE","NNI","TOT","MLN_USD","A","2016",19234965.541,"E"
"OECDE","NNI","TOT","MLN_USD","A","2017",20283826.373,"E"
"EA19","NNI","TOT","MLN_USD","A","2002",7449328.164,
"EA19","NNI","TOT","MLN_USD","A","2003",7597842.443,
"EA19","NNI","TOT","MLN_USD","A","2004",7964472.046,
"EA19","NNI","TOT","MLN_USD","A","2005",8228683.618,
"EA19","NNI","TOT","MLN_USD","A","2006",9023120.23,
"EA19","NNI","TOT","MLN_USD","A","2007",9567661.114,
"EA19","NNI","TOT","MLN_USD","A","2008",9790694.034,
"EA19","NNI","TOT","MLN_USD","A","2009",9603902.474,
"EA19","NNI","TOT","MLN_USD","A","2010",9910527.977,
"EA19","NNI","TOT","MLN_USD","A","2011",10333178.445,
"EA19","NNI","TOT","MLN_USD","A","2012",10462810.928,
"EA19","NNI","TOT","MLN_USD","A","2013",10885451.544,
"EA19","NNI","TOT","MLN_USD","A","2014",11184200.861,
"EA19","NNI","TOT","MLN_USD","A","2015",11466819.844,
"EA19","NNI","TOT","MLN_USD","A","2016",12268868.259,
"EA19","NNI","TOT","MLN_USD","A","2017",12897767.621,
"EA19","NNI","TOT","MLN_USD","A","2018",13472896.649,
"EA19","NNI","TOT","MLN_USD","A","2019",13846895.675,
"EA19","NNI","TOT","MLN_USD","A","2020",13060345.466,
"LVA","NNI","TOT","MLN_USD","A","1995",8436.144,
"LVA","NNI","TOT","MLN_USD","A","1996",9206.75,
"LVA","NNI","TOT","MLN_USD","A","1997",10537.59,
"LVA","NNI","TOT","MLN_USD","A","1998",11485.294,
"LVA","NNI","TOT","MLN_USD","A","1999",11918.531,
"LVA","NNI","TOT","MLN_USD","A","2000",13555.319,
"LVA","NNI","TOT","MLN_USD","A","2001",15693.963,
"LVA","NNI","TOT","MLN_USD","A","2002",17502.224,
"LVA","NNI","TOT","MLN_USD","A","2003",19084.679,
"LVA","NNI","TOT","MLN_USD","A","2004",20873.126,
"LVA","NNI","TOT","MLN_USD","A","2005",23989.937,
"LVA","NNI","TOT","MLN_USD","A","2006",26333.789,
"LVA","NNI","TOT","MLN_USD","A","2007",30341.599,
"LVA","NNI","TOT","MLN_USD","A","2008",32752.292,
"LVA","NNI","TOT","MLN_USD","A","2009",30420.461,
"LVA","NNI","TOT","MLN_USD","A","2010",28136.208,
"LVA","NNI","TOT","MLN_USD","A","2011",29640.162,
"LVA","NNI","TOT","MLN_USD","A","2012",32255.461,
"LVA","NNI","TOT","MLN_USD","A","2013",34319.386,
"LVA","NNI","TOT","MLN_USD","A","2014",36038.039,
"LVA","NNI","TOT","MLN_USD","A","2015",37462.688,
"LVA","NNI","TOT","MLN_USD","A","2016",40281.931,
"LVA","NNI","TOT","MLN_USD","A","2017",43189.205,
"LVA","NNI","TOT","MLN_USD","A","2018",45768.037,
"LVA","NNI","TOT","MLN_USD","A","2019",47091.089,
